state,county,avg_price,total_price,total_transactions
New York,Clinton County,178359.61958568738,94708958.0,531.0
New York,Franklin County,260445.8581235698,113814840.0,437.0
New York,St. Lawrence County,134147.19457013573,118586120.0,884.0
New York,Onondaga County,226960.8846539619,678840006.0,2991.0
New York,Cayuga County,184483.30484988453,79881271.0,433.0
New York,Oswego County,150264.10985277462,132683209.0,883.0
New York,Madison County,216902.7250922509,117561277.0,542.0
New York,Cortland County,183451.43373493975,60905876.0,332.0
New York,Tompkins County,352295.0410958904,180022766.0,511.0
New York,Oneida County,181835.36426512967,315484357.0,1735.0
New York,Seneca County,221288.6694214876,26775929.0,121.0
New York,Chenango County,146375.13532513182,83287452.0,569.0
New York,Wayne County,170427.03426791276,54707078.0,321.0
New York,Lewis County,161389.88191881918,43736658.0,271.0
New York,Herkimer County,181319.84210526315,99907233.0,551.0
New York,Jefferson County,206437.37361530715,204992312.0,993.0
New York,Tioga County,192441.3044982699,55615537.0,289.0
New York,Broome County,178978.60237388723,180947367.0,1011.0
New York,Erie County,239812.64957264956,1487078240.0,6201.0
New York,Genesee County,188064.36896551723,54538667.0,290.0
New York,Niagara County,196514.2420470263,284159594.0,1446.0
New York,Wyoming County,203369.5081300813,50028899.0,246.0
New York,Allegany County,144694.0625,43986995.0,304.0
New York,Cattaraugus County,167839.55906821962,100871575.0,601.0
New York,Chautauqua County,171610.6929032258,132998287.0,775.0
New York,Orleans County,170517.46464646465,33762458.0,198.0
New York,Monroe County,196569.80368264284,725932285.0,3693.0
New York,Livingston County,188552.66315789474,53737509.0,285.0
New York,Yates County,420100.51136363635,36968845.0,88.0
New York,Ontario County,288708.2032967033,157634679.0,546.0
New York,Steuben County,181311.48106904232,81408855.0,449.0
New York,Schuyler County,264408.64130434784,24325595.0,92.0
New York,Chemung County,146066.06763285023,60471352.0,414.0
Puerto Rico,Adjuntas Municipio,92500.0,185000.0,2.0
Puerto Rico,Aguada Municipio,553644.5238095238,23253070.0,42.0
Puerto Rico,Aguadilla Municipio,461467.45098039217,23534840.0,51.0
Puerto Rico,Maricao Municipio,93600.0,468000.0,5.0
Puerto Rico,Añasco Municipio,163266.66666666666,1469400.0,9.0
Puerto Rico,Utuado Municipio,196249.79166666666,4709995.0,24.0
Puerto Rico,Arecibo Municipio,315485.13513513515,23345900.0,74.0
Puerto Rico,Barceloneta Municipio,129411.11111111111,1164700.0,9.0
Puerto Rico,Cabo Rojo Municipio,410885.55555555556,36979700.0,90.0
Puerto Rico,Peñuelas Municipio,1210875.0,4843500.0,4.0
Puerto Rico,Camuy Municipio,140031.25,2240500.0,16.0
Puerto Rico,Lares Municipio,144416.25,1732995.0,12.0
Puerto Rico,San Germán Municipio,199150.0,2389800.0,12.0
Puerto Rico,Sabana Grande Municipio,216980.0,2169800.0,10.0
Puerto Rico,Ciales Municipio,117909.09090909091,1297000.0,11.0
Puerto Rico,Dorado Municipio,4092077.93814433,396931560.0,97.0
Puerto Rico,Guánica Municipio,1029676.4705882353,17504500.0,17.0
Puerto Rico,Florida Municipio,56975.0,227900.0,4.0
Puerto Rico,Guayanilla Municipio,94000.0,188000.0,2.0
Puerto Rico,Hatillo Municipio,819214.8148148148,22118800.0,27.0
Puerto Rico,Hormigueros Municipio,159733.33333333334,2396000.0,15.0
Puerto Rico,Isabela Municipio,1408556.5217391304,64793600.0,46.0
Puerto Rico,Jayuya Municipio,120000.0,120000.0,1.0
Puerto Rico,Lajas Municipio,276454.54545454547,3041000.0,11.0
Puerto Rico,Las Marías Municipio,227666.66666666666,1366000.0,6.0
Puerto Rico,Manatí Municipio,310526.92307692306,8073700.0,26.0
Puerto Rico,Moca Municipio,144866.66666666666,2173000.0,15.0
Puerto Rico,Rincón Municipio,904654.7808219178,66039799.0,73.0
Puerto Rico,Quebradillas Municipio,901838.4615384615,11723900.0,13.0
Puerto Rico,Mayagüez Municipio,169033.92307692306,10987205.0,65.0
Puerto Rico,San Sebastián Municipio,170316.66666666666,3576650.0,21.0
Puerto Rico,Morovis Municipio,253090.9090909091,2784000.0,11.0
Puerto Rico,Vega Alta Municipio,462391.8604651163,19882850.0,43.0
Puerto Rico,Vega Baja Municipio,158526.82926829267,6499600.0,41.0
Puerto Rico,Yauco Municipio,317473.6842105263,6032000.0,19.0
Puerto Rico,Aguas Buenas Municipio,262000.0,1572000.0,6.0
Puerto Rico,Guayama Municipio,318995.8333333333,7655900.0,24.0
Puerto Rico,Aibonito Municipio,195157.91666666666,2341895.0,12.0
Puerto Rico,Maunabo Municipio,182766.66666666666,2193200.0,12.0
Puerto Rico,Arroyo Municipio,61927.857142857145,433495.0,7.0
Puerto Rico,Ponce Municipio,214505.89156626505,17803989.0,83.0
Puerto Rico,Naguabo Municipio,520500.0,9369000.0,18.0
Puerto Rico,Naranjito Municipio,152636.36363636365,1679000.0,11.0
Puerto Rico,Orocovis Municipio,212615.0,2763995.0,13.0
Puerto Rico,Río Grande Municipio,1365086.7647058824,92825900.0,68.0
Puerto Rico,Patillas Municipio,584964.2857142857,8189500.0,14.0
Puerto Rico,Caguas Municipio,267779.78723404254,25171300.0,94.0
Puerto Rico,Canóvanas Municipio,181489.1891891892,6715100.0,37.0
Puerto Rico,Ceiba Municipio,311360.0,4670400.0,15.0
Puerto Rico,Cayey Municipio,284987.5,9119600.0,32.0
Puerto Rico,Fajardo Municipio,443503.4482758621,25723200.0,58.0
Puerto Rico,Cidra Municipio,167368.9655172414,4853700.0,29.0
Puerto Rico,Humacao Municipio,789139.837398374,97064200.0,123.0
Puerto Rico,Salinas Municipio,200891.92307692306,2611595.0,13.0
Puerto Rico,San Lorenzo Municipio,344068.1818181818,7569500.0,22.0
Puerto Rico,Santa Isabel Municipio,160312.5,2565000.0,16.0
Puerto Rico,Vieques Municipio,663114.4226804124,64322099.0,97.0
Puerto Rico,Villalba Municipio,493799.0,2468995.0,5.0
Puerto Rico,Yabucoa Municipio,122000.0,2196000.0,18.0
Puerto Rico,Coamo Municipio,128419.66666666667,1926295.0,15.0
Puerto Rico,Las Piedras Municipio,669827.2727272727,14736200.0,22.0
Puerto Rico,Loíza Municipio,261107.14285714287,3655500.0,14.0
Puerto Rico,Luquillo Municipio,262438.09523809527,5511200.0,21.0
Puerto Rico,Culebra Municipio,2779177.777777778,25012600.0,9.0
Puerto Rico,Juncos Municipio,151784.61538461538,3946400.0,26.0
Puerto Rico,Gurabo Municipio,392313.63636363635,8630900.0,22.0
Puerto Rico,Comerío Municipio,136000.0,816000.0,6.0
Puerto Rico,Corozal Municipio,135293.33333333334,2029400.0,15.0
Puerto Rico,Barranquitas Municipio,134700.0,673500.0,5.0
Puerto Rico,Juana Díaz Municipio,108112.5,1729800.0,16.0
Puerto Rico,San Juan Municipio,859283.8147566719,547363790.0,637.0
Puerto Rico,Bayamón Municipio,216781.69934640522,33167600.0,153.0
Puerto Rico,Toa Baja Municipio,207066.50943396226,10974525.0,53.0
Puerto Rico,Toa Alta Municipio,144484.875,5779395.0,40.0
Puerto Rico,Cataño Municipio,366881.8181818182,4035700.0,11.0
Puerto Rico,Guaynabo Municipio,669395.0633802817,95054099.0,142.0
Puerto Rico,Trujillo Alto Municipio,478165.43636363634,26299099.0,55.0
Puerto Rico,Carolina Municipio,312759.6923076923,28461132.0,91.0
Massachusetts,Hampden County,329934.1076352854,2225405556.0,6745.0
Massachusetts,Middlesex County,884505.656572424,6601065715.0,7463.0
Massachusetts,Worcester County,413270.8530313753,1751855146.0,4239.0
Massachusetts,Essex County,669800.0612641815,2066333189.0,3085.0
Massachusetts,Plymouth County,609247.7182999649,1734528254.0,2847.0
Massachusetts,Norfolk County,865848.1136166522,2994968625.0,3459.0
Massachusetts,Bristol County,466254.3875,1156310881.0,2480.0
Massachusetts,Suffolk County,1197293.4691943128,4799949518.0,4009.0
Massachusetts,Barnstable County,926586.4880142054,3130935743.0,3379.0
Massachusetts,Dukes County,2686875.8955823295,669032098.0,249.0
Massachusetts,Nantucket County,5591679.423076923,436150995.0,78.0
Rhode Island,Newport County,935803.9475308642,606400958.0,648.0
Rhode Island,Providence County,377011.9845349597,1730862021.0,4591.0
Rhode Island,Washington County,693537.6305084745,818374404.0,1180.0
Rhode Island,Bristol County,634627.5331325302,210696341.0,332.0
Rhode Island,Kent County,399689.05180979415,563161874.0,1409.0
New Hampshire,Hillsborough County,475887.9935483871,295050556.0,620.0
New Hampshire,Rockingham County,724912.7835820896,485691565.0,670.0
New Hampshire,Merrimack County,402566.3371757925,139690519.0,347.0
New Hampshire,Grafton County,370724.06,166825827.0,450.0
New Hampshire,Belknap County,593787.5217391305,191199582.0,322.0
New Hampshire,Carroll County,510227.0740740741,165313572.0,324.0
New Hampshire,Sullivan County,317560.04519774014,56208128.0,177.0
New Hampshire,Cheshire County,376324.9462809917,91070637.0,242.0
New Hampshire,Coos County,222239.98091603053,58226875.0,262.0
New Hampshire,Strafford County,466351.5739130435,107260862.0,230.0
Maine,York County,575180.7924865832,321526063.0,559.0
Maine,Cumberland County,594916.6235741444,312926144.0,526.0
Maine,Sagadahoc County,360267.9358974359,28100899.0,78.0
Maine,Oxford County,269514.0984848485,71151722.0,264.0
Maine,Androscoggin County,244357.19170984457,47160938.0,193.0
Maine,Franklin County,295908.83127572015,71905846.0,243.0
Maine,Kennebec County,269033.84101382486,116760687.0,434.0
Maine,Lincoln County,324626.84393063583,56160444.0,173.0
Maine,Waldo County,326305.61971830984,69503097.0,213.0
Maine,Penobscot County,181223.45422535212,102934922.0,568.0
Maine,Piscataquis County,200870.73469387754,29527998.0,147.0
Maine,Hancock County,418737.7173913043,173357415.0,414.0
Maine,Washington County,184948.33585858587,73239541.0,396.0
Maine,Aroostook County,175576.94164456232,66192507.0,377.0
Maine,Somerset County,173930.43726235742,45743705.0,263.0
Maine,Knox County,481632.4490740741,104032609.0,216.0
Vermont,Windsor County,517587.93846153846,201859296.0,390.0
Vermont,Orange County,327159.2469135802,26499899.0,81.0
Vermont,Caledonia County,239013.025477707,37525045.0,157.0
Vermont,Windham County,494403.5882352941,151287498.0,306.0
Vermont,Bennington County,418361.96412556054,93294718.0,223.0
Vermont,Chittenden County,554014.0697674418,119113025.0,215.0
Vermont,Grand Isle County,355270.2131147541,21671483.0,61.0
Vermont,Franklin County,314124.40336134454,37380804.0,119.0
Vermont,Lamoille County,690566.6666666666,107728400.0,156.0
Vermont,Addison County,374352.523364486,40055720.0,107.0
Vermont,Washington County,393770.9937106918,62609588.0,159.0
Vermont,Rutland County,484121.9192708333,185902817.0,384.0
Vermont,Orleans County,324320.25698324025,58053326.0,179.0
Vermont,Essex County,208382.18644067796,12294549.0,59.0
Connecticut,Hartford County,337312.5363901019,926934850.0,2748.0
Connecticut,Litchfield County,666458.1556939501,749098967.0,1124.0
Connecticut,Tolland County,299109.7445652174,165108579.0,552.0
Connecticut,Windham County,398981.63227016886,212657210.0,533.0
Connecticut,New London County,403615.7241948803,488778642.0,1211.0
